id,dataReferencia,valor,quantidadeBeneficiados,municipio.codigoIBGE,municipio.nomeIBGE,municipio.codigoRegiao,municipio.nomeRegiao,municipio.pais,municipio.uf.sigla,municipio.uf.nome,tipo.id,tipo.descricao,tipo.descricaoDetalhada
9201217,2022-02-01,547007.0,1599,1400027,AMAJARI,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
7701240,2022-02-01,568661.0,2266,1400050,ALTO ALEGRE,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
14301136,2022-02-01,4949819.0,22540,1400100,BOA VISTA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
8401156,2022-02-01,813159.0,2525,1400159,BONFIM,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
27901230,2022-02-01,1000628.0,3272,1400175,CANTÁ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
27201198,2022-02-01,747416.0,2631,1400209,CARACARAÍ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
10901305,2022-02-01,415907.0,1541,1400233,CAROEBE,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
28501283,2022-02-01,295974.0,1181,1400282,IRACEMA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
15101413,2022-02-01,898536.0,3508,1400308,MUCAJAÍ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
15701226,2022-02-01,897139.0,2139,1400407,NORMANDIA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
3301414,2022-02-01,517550.0,1558,1400456,PACARAIMA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
23901342,2022-02-01,1013311.0,3749,1400472,RORAINÓPOLIS,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
1801434,2022-02-01,240763.0,955,1400506,SÃO JOÃO DA BALIZA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
27901206,2022-02-01,289197.0,1146,1400605,SÃO LUIZ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
27601354,2022-02-01,879241.0,1653,1400704,UIRAMUTÃ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
21701395,2022-02-01,3475673.0,19057,2600054,ABREU E LIMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
501145,2022-02-01,1041936.0,5573,2600104,AFOGADOS DA INGAZEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14901155,2022-02-01,1255826.0,4898,2600203,AFRÂNIO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23201323,2022-02-01,1323798.0,4723,2600302,AGRESTINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23701232,2022-02-01,882567.0,5070,2600401,ÁGUA PRETA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3901255,2022-02-01,3206498.0,10677,2600500,ÁGUAS BELAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2301373,2022-02-01,586234.0,2927,2600609,ALAGOINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9601381,2022-02-01,1915575.0,7834,2600708,ALIANÇA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14301102,2022-02-01,1138793.0,4710,2600807,ALTINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16701464,2022-02-01,669970.0,3565,2600906,AMARAJI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9901192,2022-02-01,648896.0,2180,2601003,ANGELIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8801329,2022-02-01,1118700.0,3960,2601052,ARAÇOIABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
6001485,2022-02-01,4516482.0,17046,2601102,ARARIPINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15901409,2022-02-01,1917818.0,9629,2601201,ARCOVERDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9201206,2022-02-01,410629.0,2386,2601300,BARRA DE GUABIRABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5001191,2022-02-01,2006957.0,9589,2601409,BARREIROS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601299,2022-02-01,630128.0,2800,2601508,BELÉM DE MARIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21601260,2022-02-01,1409270.0,4904,2601607,BELÉM DO SÃO FRANCISCO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
901089,2022-02-01,3251733.0,14221,2601706,BELO JARDIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20701495,2022-02-01,717320.0,2696,2601805,BETÂNIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23501313,2022-02-01,2560675.0,13845,2601904,BEZERROS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16001354,2022-02-01,1737447.0,8546,2602001,BODOCÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
12601064,2022-02-01,1814161.0,8411,2602100,BOM CONSELHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7301437,2022-02-01,2121394.0,9047,2602209,BOM JARDIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
12801363,2022-02-01,1726665.0,8363,2602308,BONITO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22801119,2022-02-01,608082.0,2025,2602407,BREJÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26401366,2022-02-01,384589.0,1685,2602506,BREJINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9701214,2022-02-01,1633697.0,9559,2602605,BREJO DA MADRE DE DEUS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5801410,2022-02-01,711522.0,3461,2602704,BUENOS AIRES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
