id,dataReferencia,valor,quantidadeBeneficiados,municipio.codigoIBGE,municipio.nomeIBGE,municipio.codigoRegiao,municipio.nomeRegiao,municipio.pais,municipio.uf.sigla,municipio.uf.nome,tipo.id,tipo.descricao,tipo.descricaoDetalhada
3201317,2022-08-01,849083.0,1696,1400027,AMAJARI,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
7501017,2022-08-01,961434.0,2170,1400050,ALTO ALEGRE,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
801373,2022-08-01,8937410.0,19752,1400100,BOA VISTA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
28701322,2022-08-01,1410126.0,2818,1400159,BONFIM,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
28601389,2022-08-01,1870352.0,3732,1400175,CANTÁ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
9501425,2022-08-01,1639440.0,3610,1400209,CARACARAÍ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
13501354,2022-08-01,736535.0,1649,1400233,CAROEBE,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
5901148,2022-08-01,610964.0,1406,1400282,IRACEMA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
5901203,2022-08-01,1990061.0,4242,1400308,MUCAJAÍ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
5801134,2022-08-01,1260070.0,2352,1400407,NORMANDIA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
6001240,2022-08-01,873073.0,1634,1400456,PACARAIMA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
26001229,2022-08-01,1645354.0,3719,1400472,RORAINÓPOLIS,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
17601341,2022-08-01,476521.0,1029,1400506,SÃO JOÃO DA BALIZA,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
6601418,2022-08-01,642598.0,1371,1400605,SÃO LUIZ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
11801291,2022-08-01,1029127.0,1769,1400704,UIRAMUTÃ,1,NORTE,BRASIL,RR,RORAIMA,7,Auxílio Brasil,Auxílio Brasil
24601139,2022-08-01,8607235.0,20158,2600054,ABREU E LIMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23901298,2022-08-01,2430500.0,5834,2600104,AFOGADOS DA INGAZEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26801424,2022-08-01,2230151.0,5263,2600203,AFRÂNIO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16501432,2022-08-01,2436078.0,5652,2600302,AGRESTINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1111,2022-08-01,2086892.0,5028,2600401,ÁGUA PRETA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
11301153,2022-08-01,4961675.0,11262,2600500,ÁGUAS BELAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18401213,2022-08-01,1249990.0,2981,2600609,ALAGOINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18901147,2022-08-01,3911222.0,9103,2600708,ALIANÇA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
28301279,2022-08-01,2285651.0,5361,2600807,ALTINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9301238,2022-08-01,1729585.0,4014,2600906,AMARAJI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23401407,2022-08-01,1045298.0,2402,2601003,ANGELIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
24801071,2022-08-01,1725460.0,4010,2601052,ARAÇOIABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
11701350,2022-08-01,7414237.0,17297,2601102,ARARIPINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7701263,2022-08-01,4272142.0,10047,2601201,ARCOVERDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7901483,2022-08-01,1039285.0,2504,2601300,BARRA DE GUABIRABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20401107,2022-08-01,4460129.0,10390,2601409,BARREIROS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26501099,2022-08-01,1355625.0,3211,2601508,BELÉM DE MARIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23201305,2022-08-01,2585709.0,5919,2601607,BELÉM DO SÃO FRANCISCO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1301345,2022-08-01,6814236.0,15633,2601706,BELO JARDIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25801148,2022-08-01,1164263.0,2708,2601805,BETÂNIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
24901219,2022-08-01,7185878.0,16593,2601904,BEZERROS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18401136,2022-08-01,3756284.0,9016,2602001,BODOCÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2201303,2022-08-01,3374464.0,8122,2602100,BOM CONSELHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5401195,2022-08-01,4501660.0,10230,2602209,BOM JARDIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5101296,2022-08-01,4168032.0,9755,2602308,BONITO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7201365,2022-08-01,899599.0,2069,2602407,BREJÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3801363,2022-08-01,734215.0,1727,2602506,BREJINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19601101,2022-08-01,4341603.0,10358,2602605,BREJO DA MADRE DE DEUS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19801211,2022-08-01,1676295.0,3901,2602704,BUENOS AIRES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15701329,2022-08-01,4646685.0,10837,2602803,BUÍQUE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601337,2022-08-01,11690091.0,27355,2602902,CABO DE SANTO AGOSTINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
28701359,2022-08-01,3443963.0,8024,2603009,CABROBÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5201184,2022-08-01,2074822.0,4859,2603108,CACHOEIRINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
17301354,2022-08-01,2459217.0,5691,2603207,CAETÉS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
11901150,2022-08-01,781363.0,1891,2603306,CALÇADO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601188,2022-08-01,735892.0,1670,2603405,CALUMBI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8901191,2022-08-01,7252071.0,16361,2603454,CAMARAGIBE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1162,2022-08-01,2226019.0,5170,2603504,CAMOCIM DE SÃO FÉLIX,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5401328,2022-08-01,687174.0,1650,2603603,CAMUTANGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
12601048,2022-08-01,1733090.0,4092,2603702,CANHOTINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5101256,2022-08-01,1533200.0,3612,2603801,CAPOEIRAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13001018,2022-08-01,1181220.0,2820,2603900,CARNAÍBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13601192,2022-08-01,1486398.0,3238,2603926,CARNAUBEIRA DA PENHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23201246,2022-08-01,6888695.0,15330,2604007,CARPINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4701251,2022-08-01,17391692.0,41080,2604106,CARUARU,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4501232,2022-08-01,1522439.0,3514,2604155,CASINHAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14901180,2022-08-01,4787833.0,11052,2604205,CATENDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5301142,2022-08-01,763116.0,1837,2604304,CEDRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26901142,2022-08-01,1522277.0,3544,2604403,CHÃ DE ALEGRIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22701249,2022-08-01,1883698.0,4544,2604502,CHÃ GRANDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
27301310,2022-08-01,1545205.0,3615,2604601,CONDADO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1801350,2022-08-01,1731615.0,4028,2604700,CORRENTES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
6201248,2022-08-01,1088961.0,2619,2604809,CORTÊS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8301473,2022-08-01,2019131.0,4777,2604908,CUMARU,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7901394,2022-08-01,1750029.0,4185,2605004,CUPIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7101344,2022-08-01,3783219.0,8742,2605103,CUSTÓDIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3501314,2022-08-01,1184450.0,2890,2605152,DORMENTES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19701349,2022-08-01,4874967.0,11526,2605202,ESCADA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5901371,2022-08-01,3425004.0,7816,2605301,EXU,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3301467,2022-08-01,2937547.0,6843,2605400,FEIRA NOVA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19601341,2022-08-01,11054.0,17,2605459,FERNANDO DE NORONHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
17001369,2022-08-01,829982.0,1958,2605509,FERREIROS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9501171,2022-08-01,1929346.0,4498,2605608,FLORES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5101246,2022-08-01,3024202.0,7004,2605707,FLORESTA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21101367,2022-08-01,1869315.0,4347,2605806,FREI MIGUELINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15701327,2022-08-01,2783912.0,6309,2605905,GAMELEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25401354,2022-08-01,10258547.0,23544,2606002,GARANHUNS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3901117,2022-08-01,2293295.0,5438,2606101,GLÓRIA DO GOITÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601223,2022-08-01,6563557.0,14849,2606200,GOIANA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9701198,2022-08-01,753265.0,1752,2606309,GRANITO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
17601290,2022-08-01,8207749.0,18014,2606408,GRAVATÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
27401134,2022-08-01,1888907.0,4352,2606507,IATI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8801373,2022-08-01,2459391.0,5785,2606606,IBIMIRIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3301409,2022-08-01,653967.0,1540,2606705,IBIRAJUBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25101323,2022-08-01,8320310.0,19158,2606804,IGARASSU,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13101276,2022-08-01,1017164.0,2380,2606903,IGUARACI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
201273,2022-08-01,3051285.0,6907,2607000,INAJÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18401138,2022-08-01,416056.0,975,2607109,INGAZEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
