id,dataReferencia,valor,quantidadeBeneficiados,municipio.codigoIBGE,municipio.nomeIBGE,municipio.codigoRegiao,municipio.nomeRegiao,municipio.pais,municipio.uf.sigla,municipio.uf.nome,tipo.id,tipo.descricao,tipo.descricaoDetalhada
19601217,2022-01-01,504672.0,2414,2607802,ITAQUITINGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5201155,2022-01-01,13551318.0,76958,2607901,JABOATÃO DOS GUARARAPES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1601272,2022-01-01,491982.0,2201,2607950,JAQUEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13501416,2022-01-01,777503.0,4522,2608008,JATAÚBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23001143,2022-01-01,612906.0,2431,2608057,JATOBÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10501361,2022-01-01,1002654.0,4829,2608107,JOÃO ALFREDO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14501123,2022-01-01,755522.0,3263,2608206,JOAQUIM NABUCO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9101342,2022-01-01,491150.0,2109,2608255,JUCATI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18301452,2022-01-01,548372.0,2715,2608305,JUPI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23301079,2022-01-01,738163.0,3270,2608404,JUREMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18201261,2022-01-01,732337.0,3126,2608453,LAGOA DO CARRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13701131,2022-01-01,598577.0,3119,2608503,LAGOA DE ITAENGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16501228,2022-01-01,612806.0,2531,2608602,LAGOA DO OURO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25101298,2022-01-01,858114.0,3401,2608701,LAGOA DOS GATOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5501499,2022-01-01,923518.0,4511,2608750,LAGOA GRANDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7801222,2022-01-01,1741280.0,6912,2608800,LAJEDO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
17601416,2022-01-01,1592683.0,8893,2608909,LIMOEIRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
6801427,2022-01-01,646509.0,3434,2609006,MACAPARANA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10301301,2022-01-01,550857.0,2388,2609105,MACHADOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22401187,2022-01-01,1252556.0,4010,2609154,MANARI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21101245,2022-01-01,612582.0,2563,2609204,MARAIAL,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13601363,2022-01-01,767436.0,3007,2609303,MIRANDIBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
27301223,2022-01-01,2006122.0,10369,2609402,MORENO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18601366,2022-01-01,918356.0,4116,2609501,NAZARÉ DA MATA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26701115,2022-01-01,7027410.0,42916,2609600,OLINDA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22401173,2022-01-01,817362.0,3999,2609709,OROBÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8601438,2022-01-01,1074351.0,3710,2609808,OROCÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1801388,2022-01-01,2806435.0,12725,2609907,OURICURI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21101440,2022-01-01,2472360.0,11244,2610004,PALMARES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15301220,2022-01-01,428353.0,1762,2610103,PALMEIRINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20801397,2022-01-01,1074449.0,4944,2610202,PANELAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22701240,2022-01-01,742023.0,2954,2610301,PARANATAMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3501131,2022-01-01,967246.0,3627,2610400,PARNAMIRIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
28201209,2022-01-01,1063933.0,6316,2610509,PASSIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5301264,2022-01-01,2535994.0,10300,2610608,PAUDALHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601242,2022-01-01,7186070.0,39025,2610707,PAULISTA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8201169,2022-01-01,1180980.0,5542,2610806,PEDRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20501393,2022-01-01,3401215.0,15104,2610905,PESQUEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4001463,2022-01-01,1332155.0,6080,2611002,PETROLÂNDIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20401209,2022-01-01,8788773.0,39419,2611101,PETROLINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26101156,2022-01-01,669831.0,2800,2611200,POÇÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23201216,2022-01-01,1350832.0,5676,2611309,POMBOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19201158,2022-01-01,512190.0,2606,2611408,PRIMAVERA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
13901181,2022-01-01,1050121.0,4198,2611507,QUIPAPÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16001388,2022-01-01,300323.0,1206,2611533,QUIXABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10001243,2022-01-01,18389214.0,114242,2611606,RECIFE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
901267,2022-01-01,1058493.0,5034,2611705,RIACHO DAS ALMAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15201341,2022-01-01,1099636.0,6396,2611804,RIBEIRÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25501338,2022-01-01,967498.0,3450,2611903,RIO FORMOSO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26601286,2022-01-01,523531.0,2581,2612000,SAIRÉ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16601238,2022-01-01,306355.0,1439,2612109,SALGADINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
901092,2022-01-01,1540574.0,8801,2612208,SALGUEIRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20701323,2022-01-01,906587.0,2942,2612307,SALOÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10701342,2022-01-01,854949.0,4313,2612406,SANHARÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4001328,2022-01-01,729222.0,2671,2612455,SANTA CRUZ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22601356,2022-01-01,371808.0,1980,2612471,SANTA CRUZ DA BAIXA VERDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5801379,2022-01-01,2872668.0,15412,2612505,SANTA CRUZ DO CAPIBARIBE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21101290,2022-01-01,658367.0,2783,2612554,SANTA FILOMENA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23001163,2022-01-01,2533813.0,10002,2612604,SANTA MARIA DA BOA VISTA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3201119,2022-01-01,718877.0,3347,2612703,SANTA MARIA DO CAMBUCÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7801163,2022-01-01,478642.0,1848,2612802,SANTA TEREZINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
28601235,2022-01-01,555572.0,2082,2612901,SÃO BENEDITO DO SUL,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16901237,2022-01-01,2345311.0,9038,2613008,SÃO BENTO DO UNA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
601289,2022-01-01,1377593.0,6591,2613107,SÃO CAITANO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
27901289,2022-01-01,1177614.0,4645,2613206,SÃO JOÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
