id,dataReferencia,valor,quantidadeBeneficiados,municipio.codigoIBGE,municipio.nomeIBGE,municipio.codigoRegiao,municipio.nomeRegiao,municipio.pais,municipio.uf.sigla,municipio.uf.nome,tipo.id,tipo.descricao,tipo.descricaoDetalhada
10901229,2022-06-01,706819.0,4196,2603108,CACHOEIRINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
501351,2022-06-01,1693940.0,5638,2603207,CAETÉS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
21901338,2022-06-01,419195.0,1903,2603306,CALÇADO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20701448,2022-06-01,422629.0,1483,2603405,CALUMBI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7701131,2022-06-01,2901486.0,15561,2603454,CAMARAGIBE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9601192,2022-06-01,1104266.0,4487,2603504,CAMOCIM DE SÃO FÉLIX,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19701336,2022-06-01,344838.0,1623,2603603,CAMUTANGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25001343,2022-06-01,957973.0,4000,2603702,CANHOTINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19201371,2022-06-01,882647.0,3574,2603801,CAPOEIRAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4501393,2022-06-01,653698.0,2795,2603900,CARNAÍBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
